App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Firefox web browser,iOS,989804926,1733686095,USA,8.2,1,2017-08-19,edwardtilbury,Soros 1984 censorship built-in,"I'll use brace or opera, I don't like having a police state built in to my browser",,,,
Firefox web browser,iOS,989804926,1733695912,United Kingdom,8.2,1,2017-08-19,LikesAGoodMoan,So much for privacy,"How can Firefox claim to be protecting my privacy with this browser? It doesn't even have any cookie controls, like blocking third party cookies. It claims to block sites that track you, but there's no way to check if this works because the app won't even show me what cookies are on my phone.

Stick with Safari and you get all these missing features. Firefox is just a worse browser, but misleads users into thinking it is on their side. Avoid!",,,sad,
Firefox web browser,iOS,989804926,1733789755,USA,8.2,5,2017-08-19,1Bananamonkey,Love this,Love this app so much best web browser,,,happy,
Firefox web browser,iOS,989804926,1734267753,Germany,8.2,4,2017-08-19,",.-+’*#",room for improvement,"- bookmarks can not be sorted
- no sync option for bookmarks that does not use some third party servers",,,happy,
Firefox web browser,iOS,989804926,1734231439,Japan,8.2,1,2017-08-19,いんぺ,簡易化しすぎ,めっちゃ使いにくくなった。以前は見れてたのに動かないページになってしまったり、改悪ですね。削除を検討しています。残念。,Simplifying too much,"It became difficult to use it truly. It turned out to be a page that did not move even though it was seen before, is evil. We are considering deleting. Sorry.",,
Firefox web browser,iOS,989804926,1733979120,Japan,8.2,1,2017-08-19,ニエンテ,合わない,非常に使いづらいです,Do not fit,It is very hard to use,,
Firefox web browser,iOS,989804926,1733851038,Japan,8.2,3,2017-08-19,竹やぶの中,ブックマークリストが並び替えが出来ない,"あと最初の画面が初期化されたり戻ったりやや不安定。レイアウトはまあまあなんですが。。。

iPad Air  iOS 10.3.3",Bookmark list can not be rearranged,Afterwards initial screen is initialized and returned somewhat unstable. The layout is pretty good. . . IPad Air iOS 10.3.3,,
Firefox web browser,iOS,989804926,1734000123,France,6.0,1,2017-08-19,La bonne bobine,Incroyable mais vrais .,"Incroyable en effet impossible d'utiliser ghostery ou adblock ! Coucou Firefox team on est en 2017 la dictature n'existe plus ! 

Arrêtez d'utiliser les utilisateurs comme des produits afin de tracer notre activité au lieux de nous pondre des maj inutiles !",Unbelievable but true .,Incredible indeed impossible to use ghostery or adblock! Cuckoo Firefox team on is in 2017 the dictatorship no longer exists! Stop using users as products in order to trace our activity to places of useless useless maj!,,
Firefox web browser,iOS,989804926,1734668629,USA,8.2,1,2017-08-19,Wombatmatty,Tabs go blank,"When switching back to a tab, the tab is all gray. Refreshing the tab does nothing. I have to close the tab and re enter the web address to get it to work.",,,meh,
Firefox web browser,iOS,989804926,1734658413,USA,8.2,5,2017-08-19,SkeletonBoy138,I like it,"I went to the App Store to download Mercury Browser, and Firefox was the first result (couldn't find Mercury... not sure why). Didn't know that Firefox was available for iOS. I use it off and on on my laptop (I mainly use Chrome unless I need to use a helpful extension on Firefox). Will try the iOS version of Firefox out some more on my iPhone. So far so good.",,,happy,
Firefox web browser,iOS,989804926,1734613991,USA,8.2,5,2017-08-19,TylerJThomas9,Works perfectly,Firefox is amazing,,,delighted,
Firefox web browser,iOS,989804926,1734578899,USA,8.1.1,5,2017-08-19,S Basith,Using better,It's really fast app using batter.,,,delighted,
Firefox web browser,iOS,989804926,1734676347,China,8.2,5,2017-08-19,在下无真至,还行,确实还不错，好评可以领取两元钱红包,Okay,"Really good, praise can receive two dollars red envelope",,
Firefox web browser,iOS,989804926,1734586569,Poland,8.2,4,2017-08-19,matkaz1003,"Niezła, ale nie idealna","Przeglądarka generalnie robi, co ma robić. Mogłaby działać nieco szybciej, zwłaszcza kiedy otwartych jest więcej kart. Czasem potrafi się sama zamknąć - zaskakująco często wtedy, kiedy na boku mam uruchomioną inną aplikację. Od jakiegoś czasu widok ""nowa karta"" ma nowy układ. Sekcja ""Odwiedź ponownie"" pokazuje jednak jakieś dawno nieważne i nieinteresujące mnie strony, na które wchodziłem może rok temu. Zdecydowanie wymaga to poprawy. Uważam też, że wygodnie by było gdyby karty otwarte na innych urządzeniach były bardziej wyeksponowane i nieco bardziej aktualne.","Not bad, but not perfect","The browser generally does what it&#39;s supposed to do. It could work a bit faster, especially when more cards are open. Sometimes he can close himself - surprisingly often when I have another application on my side. For some time, the &quot;new card&quot; view has a new layout. The &quot;Revisit&quot; section, however, shows some long-forgotten and uninteresting pages I entered maybe a year ago. It definitely needs improvement. I also think it would be convenient if the cards opened on other devices were more prominent and somewhat more up-to-date.",,
Firefox web browser,iOS,989804926,1734875942,USA,8.2,4,2017-08-19,fryday57,Sorseeeees,Sasss😘😔😂😔😘😒😘😒😂Eeess esbeeeeeeSeeeeeeeeeeAe,Sorseeeees,Sasss😘😔 news😔😘😒😘😒ibeEeess esbeeeeeeSeeeeeeeeeeAe,meh,
Firefox web browser,iOS,989804926,1735389749,USA,8.2,1,2017-08-20,Krellius,Garbage now,Used to be the best browser but now Firefox is complete trash. Avoid and get a better browser.,,,sad,
Firefox web browser,iOS,989804926,1735212729,USA,8.2,1,2017-08-20,BitingChaos,What a joke.,"Cannot rename or edit bookmarks. You have to edit bookmarks from a Desktop computer, then sync them to mobile. 

No easy way to view bookmarks. Why? You cannot open bookmarks when looking at the current tab, you have to open the tab switcher, then open up a menu, then view bookmarks. Not the icon that looks like a book (no, thats the ""Reading"" button). The star button hidden on the popup menu hidden on the tab switcher screen is where the bookmarks are hidden. 

Also, why not have some sort of adblock? Safari and Opera both block ads, both sync bookmarks, and both let me edit bookmarks. Why would I want to use Firefox instead of Safari or Opera?

This is a poor browser, from developers that don't seem to know what they are doing, all coming from a DYING company.

Sad.",,,sad,
Firefox web browser,iOS,989804926,1735177618,China,8.2,5,2017-08-20,🎶关注v💚.公众號（乐玩团）,好用,"🍵无意中发现一份兼职，能利用空闲时间赚钱，～用着还挺好的，✨关.注V💕公众號（乐玩团）🌷里面有视频教程花两分钟看一下就都会了，～不要你任何费用就可以赚到零花銭，无论是学生👱🏻‍♀️、上班族🙎🏻‍♂️或是全职家庭主妇🤰🏻，都可以利用空闲的时间做，一天轻轻松松就能收入80元左右👍，而且操作简单方便，只要有手机都可以随时随地的兼职赚钱。真的棒极了，真心推荐你做！～最近才发现这个，真的很不错哦！～相信你会喜欢上的！建议大家有空都去体验半小时试试，🌇保证你一顿饭钱出来了。～下面就用不着看了，～下面真的没啥子意思了！！！谁都不傻越来越多的人懂得这个，真的是不错的福利。
玩了一段时间，觉得还不错，闲时间的时候玩一玩，可以消遣一下时间 ~ 身边很多朋友在玩，被推荐下载了一个玩玩。操作简单，玩法不错，充满惊喜！~不错一直都觉得不错 ?比以前的好得多多了 很好的游戏很好玩，开心！超好玩的游戏推荐好玩不错非常好玩~这个游戏可以挂机练级，在你忙的时候也可以玩，非常好的一个游戏，推荐大家玩，画面也比上档次，各种副本任务多，让平民也能玩出精彩，比较实在~我的心灵春天我以直立的形象站在春天的中心当我用轻风呢喃着说出一声爱我就是春天的一部分一片直立的春天我听到春天的声音正是从我的内心逶迤而出由近远我用天空的飞鸟对自己说热爱春里的生命热爱生命里的春天如果说眼睛是心灵洞开的一对窗扇是心灵涌出的两汪清泉那么秘密就是心灵珍藏的一座宝矿是心灵敛聚希望评论完会对你有用！",Easy to use,"🍵 inadvertently found a part-time, can make use of free time to make money, ~ with a very good, ✨ off. Note V 💕 public number (music group) 🌷 inside a video tutorial to spend two minutes to see it will, Do not make any fees you can earn zero flowers, whether students 👱🏻 ♀ ️, office workers 🙎🏻 🙎🏻 ️ or full-time housewives 🤰🏻, can use the free time to do, one day can easily income 80 yuan or so, and easy to operate, as long as there are mobile phones can be anytime, anywhere to make money. Really great, really recommend you do! ~ Recently found this, really good oh! ~ I believe you will love it! It is recommended that you have time to experience half an hour to try to ensure that you meal out of a meal. ~ The following do not need to read, ~ the following really nothing mean! The The Who are not stupid more and more people know this, really is a good benefit. Playing for some time, feel pretty good, free time to play a play, you can enjoy the time ~ a lot of friends around to play, was recommended to download a play. Simple operation, play well, full of surprises! ~ Has always been good to feel better than the previous much better game is very fun, happy! This game can hang up leveling, when you are busy can also play, very good a game, recommend you play, the screen than the grade, a variety of copies of the task, so that civilians But also can play the wonderful, more real ~ my mind spring I stand upright in the image of the center of the spring when I use the breeze blowing to say a cry I am part of the spring is an upright spring I hear the sound of spring Is from my heart meande out by far away I use the sky of the birds on their own love to love the spring of life love the spring of life If the eyes are the soul of the hole is a pair of sash is the soul of the two Wang Qingquan that secret is Mind collection of a treasure is the soul of convergence hope that the review will be useful to you!",delighted,
Firefox web browser,iOS,989804926,1735436973,Vietnam,8.2,4,2017-08-20,CaoDuyAnh,Tốt,Vui lòng hỗ trợ Tiếng Việt,Good,Please support Vietnamese,,
Firefox web browser,iOS,989804926,1735799289,Saudi Arabia,8.2,5,2017-08-20,N11 I Nawaf,Nawaf,Good App. 👍,Nawaf,Good app. 😊,delighted,
Firefox web browser,iOS,989804926,1736055583,USA,8.2,4,2017-08-20,turkicnomad,Needs improvements,"Coming from Chrome and looking for a more private experience, unfortunately I think Chrome still has the better UX. It's small stuff but it could really streamline the experience, like opening tabs on the bookmark bar. Or syncing history over multiple devices sorted by multiple devices. Hell, as insignificant as this, I appreciate that chrome's QR code reader can be accessed by 3D touching that app rather than having to totally pull up Firefox. 

I haven't experienced stability issues yet, but I haven't put this application through the ringer.",,,meh,
Firefox web browser,iOS,989804926,1736096416,China,8.2,5,2017-08-20,多久才能人卖送,大成都范围缺钱可找我,资金周转困难，手头紧，急需用钱。找朋友借不到，找亲戚开不了口！！   通通可以来找我哈，名下有资产可做…房贷，车贷，有信用可做…信用贷，生意贷，无资产信用黑的照样可以做…网贷，消费贷，正好你需要，刚好我专业，就这么简单！也随时欢迎来咨询，我会为你解答一切~欢迎来电：18395800592   ！！,Greater Chengdu range of money can find me,"Cash flow difficulties, tight on hand, need money. Find friends can not borrow, find relatives can not open mouth! The You can come to me Kazakhstan, the name of the assets can be done ... mortgage, car loan, credit can do ... credit loans, business loans, no assets, credit can still do the black ... net loans, consumer loans, just you need, just I am professional, so simple! Also welcome to consult at any time, I will answer everything for you ~ Welcome to call: 18395800592! The",,
Firefox web browser,iOS,989804926,1735969886,Russia,8.2,1,2017-08-20,Галчусик,Обновление,Идиотское обновление! Верните все обратно!,Update,Идиотское обновяване! Faithful all the way back!,,
Firefox web browser,iOS,989804926,1737145471,USA,8.2,2,2017-08-21,emtdgranny,First two star rating!,"So I gave it a two star rating because it's not that bad for a one star but it is also not that great. I pretty much have the same critiques as the majority, but I have yet to see them say anything about the tabs and being able to drag them to reorganize them. That would be a big help as I like to keep tabs constantly open, but because I can not move them around I end up closing them by accident.",,,meh,
Firefox web browser,iOS,989804926,1736791414,Japan,8.2,2,2017-08-21,緑っこ,前の方が良かった,"なんだかアップデートされていくにつれよく分からなくなってます
よく閲覧するサイトを長押しすれば、全てにバツ印が出て一気に削除できたあの時に戻してほしいです",Earlier was good,"I do not understand well as it is being updated somehow. If you press and hold the site you browse frequently, I want you to return to that time when all the cross stamps came out and you could delete them all at once",,
Firefox web browser,iOS,989804926,1737254627,China,8.2,5,2017-08-21,MitochondrionP,人好少,支持一下火狐,Good few people,Support the Firefox,,
Firefox web browser,iOS,989804926,1737547461,Germany,8.2,5,2017-08-21,Chris201409,Funktioniert prima,...und hat alles was man bei einem Browser so braucht.,Works great,... and has everything you need in a browser.,happy,
Firefox web browser,iOS,989804926,1738413368,United Kingdom,8.1.1,5,2017-08-22,TomSmale,Really great app.,I love it. I wish I could uninstall safari.,,,meh,
Firefox web browser,iOS,989804926,1739008477,USA,8.2,5,2017-08-22,g4g@gm April 2013 Cars4,Ccjh,Rd,,,,
Firefox web browser,iOS,989804926,1739045787,Germany,8.2,1,2017-08-22,Pages für iPhone / iPad,Wo sind meine Bookmarks?,"Nach einer Empfehlung auf meinem Mac gab ich dem Firefox auf dem iPad eine neue Chance.
Wo bleibt das Menü?
Warum sind keine Passwörter synchronisiert?
Weiterhin bleibt Safari der alternativlose Browser. Firefox fliegt wieder raus.",Where are my records?,"After a recommendation on my Mac, I gave the Firefox on the iPad a new chance. Where is the menu? Why are no passwords synchronized? Safari remains an alternative browser. Firefox flies out again.",,
Firefox web browser,iOS,989804926,1739024222,Netherlands,8.2,1,2017-08-22,NL_Almere,Crash,"Works okay on iOS10, but on iOS9 it only crashes.",,,angry,
Firefox web browser,iOS,989804926,1739752491,Canada,8.2,1,2017-08-22,ADYS260,Crashes,Some sites does not open at all.,,,,
Firefox web browser,iOS,989804926,1740322745,Brazil,8.2,5,2017-08-22,Raissa holtti collins,Sofrimento,Só aquelas que baixam mozilla pra entrar no site do coluni,Suffering,Only those who download mozilla to enter the site of the coluni,,
Firefox web browser,iOS,989804926,1740927276,USA,8.2,5,2017-08-23,TheZZman2000,Love it,"Been using Firefox for years and I got it the day it came out on iOS. I really love it and only wish it had one thing that is really starting to irritate me like crazy. I wish I had the ability to 'Open in Firefox' from other apps. That's the only request I ask for, other than that I love it.",,,delighted,
Firefox web browser,iOS,989804926,1741318115,USA,8.2,1,2017-08-23,sad/unimpressed,Just keeps crashing,It just keeps crashing,,,angry,
Firefox web browser,iOS,989804926,1741471314,Germany,8.2,2,2017-08-23,_______Dave_______,Wackelt und ruckelt…,"... seit dem letzten update.

Beim suchen werden einfach mal der inkognito Modus eingeschaltet oder einfach mehrere Seiten nacheinander angezeigt, welche die man vorher aufgerufen hat.

Zwei Fingerbedienungen erzeugen eine Art ruckeln!",Wobbles and jerks ...,"... since the last update. The search is simply times the incognito mode switched on or simply several pages successively displayed, which one has called before. Two finger controls produce a kind of jerky!",meh,
Firefox web browser,iOS,989804926,1741644086,China,8.2,3,2017-08-23,心用,什么时候标签页改到下面什么时候使用,如题，标签切换在右上角太难用了！,When the tab page is changed to the following when used,"Such as the title, the label switch in the upper right corner too difficult to use!",,
Firefox web browser,iOS,989804926,1739327307,Belgium,8.2,1,2017-08-22,louloup15,nul,impossible d ouvrir l application,Null,Unable to open the Application,,
Firefox web browser,iOS,989804926,1741549891,Denmark,8.2,2,2017-08-23,Kenneth (Bølle),Doesn't block adds.,Sad.,,,,
Firefox web browser,iOS,989804926,1742836704,USA,8.2,1,2017-08-23,Mexariz39,Bad Functionality,"I am stuck with this app and I can not do anything... No even uninstall or open it, so what do I do? It appears in my screen like when its updating but doesn't do anything!",,,angry,
Firefox web browser,iOS,989804926,1742833664,China,8.2,2,2017-08-23,举行zzzzzzzz,浏览器,更新以后还是不可以双向同步，有待改进啊,Browser,"After the update or not two-way synchronization, to be improved ah",,
Firefox web browser,iOS,989804926,1742870585,Russia,8.2,1,2017-08-23,Морга,Убого как то,"При обновлении страницы возвращаться к месту обновления
Промотка выключается в половине случаев. 
Впечатление недоделанности",Wretched like that,"When updating the page, go back to the update site. The winding is turned off in half the cases. Impression of unfinishedness",,
Firefox web browser,iOS,989804926,1742975938,United Kingdom,8.2,3,2017-08-23,Gaz72,In need of improvement,"Not a bad browser. Not great either.

Main gripe - I've no idea what the point is of the tab which declares 'Be on the lookout'? It's just an annoyance. I already have bookmarks, why do I want to be constantly reminded of my recent browsing history?? An option to turn this off would be great as I'm constantly having to clear my web history to get rid.",,,meh,
Firefox web browser,iOS,989804926,1745075036,Germany,8.2,1,2017-08-24,Bastian1986,Seit letztem Update fast unbrauchbar,"Bis zum letzten Update ein klasse Browser, Schnell, zuverlässig, gut.

Seit dem letzten Update hängt alles, alles ist unheimlich langsam, gerne hängt sich der komplette Browser auch auf.
Gespeicherte Login Daten funktionieren mal und mal nicht.

Alles in allem nicht wirklich schön. Hoffentlich wird dies bald korrigiert, ansonsten muss Safari wieder her halten...",Since last update nearly useless,"Until the last update a great browser, Fast, reliable, good. Since the last update, everything depends, everything is incredibly slow, gladly the whole browser depends on. Stored login data does not work sometimes. All in all not really nice. Hopefully, this will be corrected soon, otherwise it will have to restore Safari ...",,
Firefox web browser,iOS,989804926,1745954332,Russia,8.2,3,2017-08-24,Морга,Да вроде ничего,"Промотка выключается в половине случаев. 
Впечатление недоделанности","Yes, like nothing",The winding turns off in half the cases. Impression of unfinishedness,,
Firefox web browser,iOS,989804926,1748002632,Canada,8.2,1,2017-08-25,DisgruntledCustomer5379754,stupid Top sites change,why did you change the Top sites page? everything was fine until some idiot decided to add a list of visited pages - what is the History for then?? at least make that an option. did you import some brainless microsoft strategists for this change?,,,sad,
Firefox web browser,iOS,989804926,1748399593,Japan,8.2,3,2017-08-25,☆ぽよぽよ☆,パスコードの機能の意味,なぜパスコードの設定(即時)をしても、パスコード入力画面にならずにそのまま中身が見れてしまう状態になってしまうのでしょうか,Meaning of function of passcode,Why will it become a state in which the contents will be seen as it is without becoming a passcode input screen even if setting the passcode (immediate)?,,
Firefox web browser,iOS,989804926,1749182895,Austria,8.2,4,2017-08-25,law23,ganz gut,"Am Desktop ist Firefox mein Liebling, am iPhone jedoch ist Safari etwas besser umgesetzt und schneller. Lediglich Firefox sync hat Mehrwert gegenüber Safari.
Die Auswahl der Favoriten sollte direkt vom Startbildschirm möglich sein, nicht über Untermenüs.",Very good,"On the desktop, Firefox is my favorite, but on the iPhone Safari is a bit better implemented and faster. Only Firefox sync has added value compared to Safari. The selection of the favorites should be possible directly from the start screen, not via submenus.",,
Firefox web browser,iOS,989804926,1750047806,USA,8.2,5,2017-08-26,Keirgulf,EZ 2 Dwnload & Set Up!,I prefer Firefox over Chrome and IE,,,,
Firefox web browser,iOS,989804926,1750250889,Germany,8.2,3,2017-08-26,tsh69,Seit dem letzten Update teilweise sehr träge,"Vor allem, wenn man eine URL eintippen will, gibt es oft sekundenlang keine Reaktion. Das macht die Bedienung dann zur Qual. Kann man das nicht wieder irgendwie beschleunigen? Den History-/Bookmark-Sync, auf den der Browser da scheinbar wartet, irgendwie im Hintergrund vornehmen?

Ansonsten finde ich es toll, dass es Firefox auch für iOS gibt, so dass meine Bookmarks und besuchten Seiten alle schön synchron sind. Passwörter synchronisiere ich allerdings nicht.",Since the last update partly very sluggish,"Especially if you want to enter a URL, there is often no reaction for seconds. This makes the operation then to the agony. Can not that be accelerated somehow? The history / bookmark sync on which the browser seems to be waiting somehow in the background? Otherwise, I find it great that Firefox is also available for iOS, so my bookmarks and pages are all nicely synchronized. Passwords synonymous, I do not synonymous.",happy,
Firefox web browser,iOS,989804926,1750186396,Austria,8.2,4,2017-08-26,law23,ganz gut,"Am Desktop ist Firefox mein Liebling, am iPhone jedoch ist Safari etwas besser strukturiert und schneller. Lediglich Firefox sync hat somit Mehrwert gegenüber Safari.
Die Auswahl der Favoriten sollte direkt vom Startbildschirm möglich sein, nicht über Untermenüs. Die Funktion Suchmaschinen für Schnellsuche finde ich unnötig. Ebenso sollte eine gewisse Länderanpassung stattfinden - wenn man in der Adressleiste die ersten ein bis zwei Buchstaben der www Adresse eingibt, erscheinen US Vorschläge (Autovervollständigung). Diese Funktion lässt sich gar nicht deaktivieren.",Very good,"On the desktop Firefox is my favorite, but on the iPhone Safari is somewhat better structured and faster. Only Firefox sync thus has added value compared to Safari. The selection of the favorites should be possible directly from the start screen, not via submenus. The search engines for quick search I find unnecessary. Likewise, a certain country adjustment should take place - if one enters in the address bar the first one to two letters of the www address, US proposals appear (auto-completion). This function can not be deactivated at all.",happy,
Firefox web browser,iOS,989804926,1751477502,India,8.2,5,2017-08-26,wildeling,Firefox on mobile,What else can one say? It's the good old Firefox on mobile! I hope you guys find a way to include some add ons like the ones you have in the desktop application.,,,delighted,
Firefox web browser,iOS,989804926,1751724374,Netherlands,8.2,1,2017-08-26,Mr Farnon,Great for desktop but terrible on mobile devies,No selections internet favourites importing possible. You have to import them al of nothing! No delete of specific favourites possible. Terrible user interface. In general not very easy to use and a lot of tools just missing. I remover it from iPad and iPhone and Use only the desktop version,,,sad,
Firefox web browser,iOS,989804926,1752049698,Austria,8.2,4,2017-08-26,law23,ganz gut,"Am Desktop ist Firefox mein Liebling, am iPhone jedoch ist Safari etwas besser strukturiert und schneller. Lediglich Firefox sync hat somit Mehrwert gegenüber Safari.
Die Funktion Suchmaschinen für Schnellsuche finde ich unnötig. Ebenso sollte eine gewisse Länderanpassung stattfinden - wenn man in der Adressleiste die ersten ein bis zwei Buchstaben der www Adresse eingibt, erscheinen US Vorschläge (Autovervollständigung). Diese Funktion lässt sich gar nicht deaktivieren.",Very good,"On the desktop Firefox is my favorite, but on the iPhone Safari is somewhat better structured and faster. Only Firefox sync thus has added value compared to Safari. The search engines for quick search I find unnecessary. Likewise, a certain country adjustment should take place - if one enters in the address bar the first one to two letters of the www address, US proposals appear (auto-completion). This function can not be deactivated at all.",happy,
Firefox web browser,iOS,989804926,1753658770,China,8.2,4,2017-08-27,饕韬不绝,不能用知乎,逼乎就是高冷，嫌弃firefox版本低，然而这已经是ios端最新版了……,Can not be used,"Is very cold, suspicious firefox version is low, but this is the latest version of the ios ... ...",,
Firefox web browser,iOS,989804926,1753792189,France,5.3,1,2017-08-27,Frankydu63,Mauvais navigateur,"Comme sa déclinaison de bureau; ce navigateur pert son historique,affiche des messages pop-up qui bloque la navigation.À ne pas installer.",Bad browser,"Like its declension of office; This browser loses its history, displays pop-up messages that blocks browsing. Do not install.",,
Firefox web browser,iOS,989804926,1757156296,USA,8.2,2,2017-08-28,Jtwarbrick,The new update is horrible,The app worked perfectly and I loved it till this update  it loads slow now new tabs take a solid minute to load where as before it was almost instantly there's unnecessary choices added for sites to go to it's cluttered and annoying the old style was sleek easy to navigate smooth and most of all swift now I'm wanting to uninstall from my iPad,,,sad,
Firefox web browser,iOS,989804926,1757967311,Canada,8.2,1,2017-08-29,notwinnerofthecontest,rude,"so i'm trying to win this contest and firefox liked my tweets and whatnot, and really gave off the impression that i'd won, then once they announced the winners i didn't win and was completely mislead. not a fan firefox.",,,meh,
Firefox web browser,iOS,989804926,1758545507,USA,8.2,4,2017-08-29,zilla_fire,great app,Best alternative to google chrome.. needs improvement but glad its open source!,,,happy,
Firefox web browser,iOS,989804926,1759030354,China,8.2,1,2017-08-29,ajsnejdnwjajdnw,不能同步,ipad在这里下载的不能和手机同步，登陆邮箱显示账号不存在，然后就一个邮箱注册了两遍，手机一遍，iPad一遍，相当于两个账户，不能同步，不懂为什么，不都是火狐？,You can not synchronize,"Ipad download here and the phone can not be synchronized, landing mail shows the account does not exist, and then registered a mailbox twice, cell phone again, iPad again, the equivalent of two accounts, can not be synchronized, do not understand why, not all Firefox?",,
Firefox web browser,iOS,989804926,1758946759,Poland,8.2,3,2017-08-29,matkaz1003,"Niestabilna, powolna","Przykro mi to pisać, ale Firefox schodzi na psy. Zawiesza się, działa coraz wolniej. Irytujące jest, też to że kiedy używam Firefoxa i otwieram rownolegle jakąś inną aplikacje, to Firefox często się zamyka sam z siebie.","Unstable, slow","I&#39;m sorry to post it, but Firefox is down to dogs. Hangs up, running slower. It is annoying, too, that when I use Firefox and open other applications in parallel, Firefox often closes itself.",,
Firefox web browser,iOS,989804926,1759525627,Russia,8.2,3,2017-08-29,Ivanfla,Закладки,"Сделайте,пожалуйста,менеджмент закладок и папки.",Bookmarks,Please make bookmark management and folders.,,
Firefox web browser,iOS,989804926,1759347857,United Kingdom,8.2,3,2017-08-29,G wade..,Popups..,"Since your latest update I've had my browsing rudely interrupted frequently and persistently by links to the IOS App Store.
If this doesn't stop very soon (like now!) then I'll be deleting this app and looking for another...",,,sad,
Firefox web browser,iOS,989804926,1759972799,China,8.2,3,2017-08-29,做过很多坏事,希望能加入,希望能加入视频音频的缓存功能！总体挺喜欢的还不错。,Hope to join,Hope to join the video audio cache function! Overall quite like the pretty good.,,
Firefox web browser,iOS,989804926,1760690147,USA,8.2,1,2017-08-30,iHate_APPLE,The whole point of FireFox is customization.,"Mobile FF doesn't support plugins, can't enable adblock to evade cancerous pop-ups/pop-unders or embedded ads. Worthless.",,,angry,
Firefox web browser,iOS,989804926,1760805584,France,8.2,2,2017-08-30,pasacal,Synchronisation 5s ne fonctionne pas,Il s'agit d'un très bon navigateur. Cependant la synchronisation entre mon PC en Windows 7 et on a pas eu le 5S ne fonctionne pas impossible de retrouver mes marques pages dommage dommage qu'une solution trouvée sur le Net déçu,Sync 5s does not work,This is a very good browser. However the synchronization between my PC in Windows 7 and we did not have the 5S does not work impossible to find my marks pages damage damage that a solution found on the Net disappointed,,
Firefox web browser,iOS,989804926,1762208998,USA,8.2,5,2017-08-30,David Drai Descartes,Runs everything other browsers don't,Seems less bloated than others and runs pretty quick.,,,delighted,
Firefox web browser,iOS,989804926,1762697852,USA,8.2,1,2017-08-31,swood13,Keeps getting worse,"This new ""Open link in a new tab"" feature has somehow disabled the ability to quote posts in an online gaming forum I frequently visit.   I've reported this problem for a while now but have gotten no response.   Now I just use safari.   I might check out google chrome also.  It's not the website either because like I said.  Safari works fine.",,,sad,
Firefox web browser,iOS,989804926,1762685286,Italy,8.2,4,2017-08-31,whokilled_laurapalmer,Flawlessy,"It works very well as always. 
But in this version I can't find DuckDuckGo on the search engine settings. 
Tried to set it manually without success.",,,happy,
Firefox web browser,iOS,989804926,1762987850,Germany,8.2,3,2017-08-31,",.-+’*#",noch viel zu tun,"Zunächst: schön, dass es Firefox auf iOS gibt. Aber es gibt noch viel zu tun.

Positiv
* Firefox sync erlaubt einfache Synchronisation zwischen verschiedenen Geräten (mobile und desktop)

Negativ
* Firefox sync synct nicht wie man vlt erwarten könnte die offenen Tabs zwischen den Geräten (es läßt sich der Verlauf syncen aber eben nicht die offenen Tabs)
* bookmarks können nicht in ihrer Reihenfolge bearbeitet werden
* bei Login-Feldern wird keine Option zum Einsetzen eines Inhaltes aus der Zwischenablage angezeigt",Still much to do,Next: nice that there is Firefox on iOS. But there is still much to be done. * Firefox sync allows easy synchronization between different devices (mobile and desktop) Negative * Firefox sync synct not how you could expect vlt the open tabs between the devices (it can sync the history but not the open tabs) * bookmarks can not In their order * Login fields do not display an option to insert a content from the clipboard,happy,
Firefox web browser,iOS,989804926,1763576594,China,8.2,5,2017-08-31,风景片鹅,嗯恶,还有一个劲在一起是什么,U evil,There is still one thing together,,
Firefox web browser,iOS,989804926,1763751454,Brazil,8.2,5,2017-08-31,Jeanbianchin,Melhor browser para ios,Sem duvidas o melhor browser para IOS,Best browser for ios,Without a doubt the best browser for IOS,,
Firefox web browser,iOS,989804926,1764511871,USA,8.2,2,2017-08-31,22Omma,I 2nd the motion of CUMBERSOME!!,"Have had to use Mozilla Firefox for college tests, and in the past I really loved Firefox!! Buuut, update after update it became more and more flustered with changes and readjustments--- that I reluctantly moved to Google. Either way Google or Chrome, now, always seems much simpler and less difficult in naviagtion and settings which I use--- ALOT!!!
I hate Bing/ IE which always looks as tho I am inviting SPAM since it is biased to show too many adds in a query.",,,meh,
Firefox web browser,iOS,989804926,1764755091,USA,8.2,1,2017-08-31,artisticforge,Firefox is just plain rubbish,The Firefox developers need to go back to basics. This version is just plain rubbish. Crashes on opening. Hangs often. Slow very slow.,,,angry,
Firefox web browser,iOS,989804926,1765328967,China,8.2,1,2017-09-01,怎么还不更新都不能使用啦,超级垃圾的,首先页面混乱，再到书签问题！添加书签和删除书签极其容易误操作！还有就是书签没法管理，没法重命名！没法分组！这是最不能忍受的！有这么垃圾的浏览器！,Super junk,"First page chaos, then the bookmark problem! Add bookmarks and delete bookmarks is extremely easy to misuse! There is a bookmark can not manage, can not be renamed! Can not group! This is the most unbearable! There is such a junk browser!",,
Firefox web browser,iOS,989804926,1765657956,Australia,8.2,1,2017-09-01,DrowningBard,Keeps crashing,Can't even open app without it crashing.,,,angry,
